Flight_ID,Airline,Source_Airport,Destination_Airport,Departure_Time,Departure_Period,Arrival_Time,Arrival_Period,Duration,Distance_km,Aircraft_Type,Ticket_Price_PKR,Delay_Minutes,Status,Airline_Frequency
PI359,AirSial,UET,ISB,2025-10-10 10:15,Morning,2025-10-10 14:36,Afternoon,4h 13m,1073,Airbus A321,49432,0,On-Time,280
PI835,FlyJinnah,LYP,KHI,2025-10-16 14:42,Afternoon,2025-10-16 18:47,Evening,2h 27m,912,Airbus A320,54201,30,On-Time,257
PI818,AirBlue,LYP,ISB,2025-10-20 08:49,Morning,2025-10-20 11:17,Morning,1h 24m,1150,Airbus A321,16633,30,On-Time,290
SE331,AirBlue,UET,ISB,2025-10-27 09:37,Morning,2025-10-27 13:47,Afternoon,4h 34m,468,Airbus A321,27374,30,On-Time,290
FL956,AirSial,LYP,MUX,2025-10-12 07:06,Morning,2025-10-12 08:20,Morning,3h 10m,828,Airbus A321,32854,0,Cancelled,280
PI283,AirSial,PEW,ISB,2025-10-13 05:37,Morning,2025-10-13 08:21,Morning,1h 53m,695,Airbus A321,37745,0,Cancelled,280
SE932,AirSial,KHI,MUX,2025-10-26 21:04,Night,2025-10-27 01:05,Night,3h 48m,700,Boeing 737,33971,5,Cancelled,280
SE612,PIA,PEW,ISB,2025-10-22 23:00,Night,2025-10-23 03:46,Night,4h 46m,659,Airbus A321,46393,30,On-Time,240
AI889,PIA,LYP,LHE,2025-10-30 22:38,Night,2025-10-31 00:06,Night,3h 32m,402,Airbus A320,48160,60,Delayed,240
FL501,AirBlue,ISB,KHI,2025-10-08 06:26,Morning,2025-10-08 10:44,Morning,2h 55m,805,Airbus A320,34632,60,Cancelled,290
FL109,SereneAir,KHI,ISB,2025-10-19 21:53,Night,2025-10-20 01:24,Night,1h 33m,1394,ATR 72,53456,30,On-Time,244
PI467,PIA,MUX,LHE,2025-10-14 23:58,Night,2025-10-15 01:40,Night,3h 31m,1280,Boeing 737,19224,5,Cancelled,240
AI367,SereneAir,SKZ,UET,2025-10-19 07:34,Morning,2025-10-19 08:55,Morning,3h 7m,677,Airbus A320,36831,120,On-Time,244
AI946,AirBlue,MUX,ISB,2025-10-13 02:51,Night,2025-10-13 03:54,Night,2h 44m,442,Airbus A320,34155,120,Delayed,290
PI861,SereneAir,ISB,LYP,2025-10-30 20:58,Evening,2025-10-30 23:44,Night,4h 39m,1397,ATR 72,42648,60,On-Time,244
AI276,AirSial,ISB,KHI,2025-10-16 18:35,Evening,2025-10-16 21:27,Night,1h 8m,753,Airbus A321,47943,0,Cancelled,280
SE622,PIA,PEW,SKZ,2025-10-09 02:12,Night,2025-10-09 07:05,Morning,3h 48m,1091,Boeing 737,11953,120,Cancelled,240
SE678,SereneAir,PEW,LYP,2025-10-19 13:35,Afternoon,2025-10-19 18:32,Evening,1h 55m,701,Airbus A320,50265,5,Cancelled,244
AI661,FlyJinnah,PEW,ISB,2025-10-14 06:43,Morning,2025-10-14 09:46,Morning,2h 30m,436,Airbus A321,11068,30,Delayed,257
SE804,SereneAir,LHE,SKZ,2025-10-09 19:19,Evening,2025-10-09 21:56,Night,2h 53m,881,Boeing 737,37380,120,Delayed,244
SE381,FlyJinnah,KHI,PEW,2025-10-27 15:44,Afternoon,2025-10-27 17:42,Evening,3h 51m,737,Airbus A320,43148,30,Delayed,257
AI246,FlyJinnah,LYP,ISB,2025-10-15 17:54,Evening,2025-10-15 21:01,Night,4h 23m,453,ATR 72,10873,120,Cancelled,257
FL766,PIA,KHI,ISB,2025-10-16 14:15,Afternoon,2025-10-16 16:51,Afternoon,3h 43m,1141,Boeing 737,28451,60,Cancelled,240
AI345,AirBlue,ISB,UET,2025-10-30 07:14,Morning,2025-10-30 12:11,Afternoon,4h 33m,667,ATR 72,29050,30,Cancelled,290
FL927,PIA,SKZ,KHI,2025-10-13 02:10,Night,2025-10-13 05:25,Morning,2h 5m,1465,Airbus A320,54974,60,On-Time,240
PI315,AirBlue,MUX,LHE,2025-10-17 13:51,Afternoon,2025-10-17 17:23,Evening,4h 38m,625,ATR 72,45007,120,On-Time,290
PI109,PIA,LHE,SKZ,2025-10-21 03:39,Night,2025-10-21 08:32,Morning,3h 39m,1050,Airbus A320,45315,60,On-Time,240
FL661,SereneAir,ISB,LYP,2025-10-18 23:55,Night,2025-10-19 01:05,Night,1h 18m,1127,Boeing 737,25464,15,Delayed,244
PI245,AirSial,LHE,KHI,2025-10-21 03:02,Night,2025-10-21 06:29,Morning,2h 31m,488,ATR 72,22717,30,Cancelled,280
AI838,AirBlue,LHE,MUX,2025-10-02 23:58,Night,2025-10-03 03:08,Night,3h 41m,1383,ATR 72,38252,0,Delayed,290
SE333,PIA,LHE,UET,2025-10-26 08:34,Morning,2025-10-26 12:47,Afternoon,4h 11m,1142,Boeing 737,14623,15,On-Time,240
SE153,AirBlue,UET,LYP,2025-10-04 07:04,Morning,2025-10-04 08:22,Morning,1h 26m,496,Airbus A321,32649,60,Cancelled,290
FL500,SereneAir,KHI,UET,2025-10-30 14:51,Afternoon,2025-10-30 19:43,Evening,1h 2m,363,Boeing 737,29088,0,Delayed,244
FL425,PIA,KHI,ISB,2025-10-13 14:08,Afternoon,2025-10-13 17:51,Evening,2h 15m,362,ATR 72,22012,60,Cancelled,240
PI651,AirBlue,KHI,UET,2025-10-14 16:03,Afternoon,2025-10-14 19:23,Evening,1h 49m,1039,Boeing 737,48327,120,Delayed,290
PI502,AirSial,KHI,ISB,2025-10-22 09:21,Morning,2025-10-22 10:36,Morning,4h 13m,492,Boeing 737,49642,30,Delayed,280
FL947,FlyJinnah,KHI,ISB,2025-10-18 23:47,Night,2025-10-19 04:46,Night,4h 12m,421,Boeing 737,30011,120,On-Time,257
FL307,AirSial,KHI,PEW,2025-10-19 03:05,Night,2025-10-19 06:51,Morning,2h 26m,667,Airbus A321,22447,0,Cancelled,280
PI408,SereneAir,ISB,LYP,2025-10-07 04:44,Night,2025-10-07 09:08,Morning,3h 39m,661,ATR 72,42962,15,On-Time,244
AI925,PIA,LHE,UET,2025-10-10 09:16,Morning,2025-10-10 10:45,Morning,3h 49m,492,ATR 72,11886,15,On-Time,240
PI334,SereneAir,LHE,ISB,2025-10-26 05:50,Morning,2025-10-26 08:11,Morning,4h 55m,646,Boeing 737,39354,15,Delayed,244
FL865,FlyJinnah,LYP,PEW,2025-10-30 17:57,Evening,2025-10-30 20:10,Evening,3h 27m,326,ATR 72,16751,30,On-Time,257
AI246,PIA,LYP,PEW,2025-10-16 09:39,Morning,2025-10-16 12:48,Afternoon,2h 8m,1062,Boeing 737,35061,15,On-Time,240
PI643,PIA,UET,LHE,2025-10-06 19:34,Evening,2025-10-06 22:52,Night,3h 10m,1379,Airbus A320,16779,0,Delayed,240
FL501,AirSial,MUX,UET,2025-10-15 13:43,Afternoon,2025-10-15 17:20,Evening,1h 49m,1098,Airbus A321,43235,120,Cancelled,280
AI554,SereneAir,PEW,UET,2025-10-29 22:41,Night,2025-10-30 02:39,Night,3h 40m,977,Airbus A320,49864,0,Cancelled,244
AI147,FlyJinnah,MUX,ISB,2025-10-28 11:58,Morning,2025-10-28 15:29,Afternoon,3h 45m,428,Boeing 737,54327,5,Cancelled,257
SE874,PIA,PEW,LHE,2025-10-27 16:16,Afternoon,2025-10-27 20:40,Evening,4h 48m,599,Airbus A320,27272,120,Delayed,240
FL594,PIA,LYP,PEW,2025-10-07 08:59,Morning,2025-10-07 13:49,Afternoon,3h 48m,756,Airbus A320,41860,60,Delayed,240
PI473,SereneAir,PEW,ISB,2025-10-19 20:47,Evening,2025-10-19 22:32,Night,1h 26m,1462,Airbus A321,43581,60,Cancelled,244
AI747,PIA,UET,KHI,2025-10-19 13:14,Afternoon,2025-10-19 15:51,Afternoon,4h 58m,369,Airbus A321,37076,30,Cancelled,240
PI663,AirBlue,KHI,MUX,2025-10-03 05:35,Morning,2025-10-03 08:53,Morning,3h 58m,1228,Airbus A321,22274,120,Cancelled,290
SE291,AirBlue,MUX,KHI,2025-10-17 15:40,Afternoon,2025-10-17 19:57,Evening,4h 2m,469,Airbus A321,46876,5,Delayed,290
AI892,FlyJinnah,MUX,UET,2025-10-23 14:08,Afternoon,2025-10-23 18:32,Evening,2h 44m,518,Boeing 737,20662,120,Cancelled,257
PI719,FlyJinnah,LHE,MUX,2025-10-28 11:58,Morning,2025-10-28 15:05,Afternoon,3h 34m,758,Airbus A321,53887,30,On-Time,257
PI967,FlyJinnah,SKZ,UET,2025-10-12 11:31,Morning,2025-10-12 12:57,Afternoon,1h 21m,466,ATR 72,43912,0,Delayed,257
SE214,AirBlue,ISB,KHI,2025-10-12 09:31,Morning,2025-10-12 11:24,Morning,3h 49m,1285,Airbus A320,13075,0,On-Time,290
SE495,SereneAir,LHE,LYP,2025-10-22 17:54,Evening,2025-10-22 19:49,Evening,3h 10m,1166,ATR 72,54586,60,On-Time,244
PI576,PIA,PEW,MUX,2025-10-14 05:59,Morning,2025-10-14 08:58,Morning,3h 52m,1336,Airbus A320,51597,15,Cancelled,240
FL889,FlyJinnah,KHI,LYP,2025-10-23 17:36,Evening,2025-10-23 18:54,Evening,2h 5m,534,Airbus A320,38884,5,Delayed,257
AI690,FlyJinnah,UET,KHI,2025-10-26 21:14,Night,2025-10-27 01:03,Night,2h 20m,899,Airbus A320,20110,30,Delayed,257
SE304,FlyJinnah,SKZ,ISB,2025-10-06 04:09,Night,2025-10-06 07:50,Morning,4h 9m,1120,Airbus A321,12912,60,Cancelled,257
PI778,AirSial,SKZ,PEW,2025-10-21 07:57,Morning,2025-10-21 12:05,Afternoon,2h 49m,1092,ATR 72,31888,5,Cancelled,280
AI441,SereneAir,MUX,KHI,2025-10-16 00:38,Night,2025-10-16 01:51,Night,3h 6m,1080,Boeing 737,42064,30,On-Time,244
FL812,PIA,LYP,UET,2025-10-27 12:38,Afternoon,2025-10-27 17:09,Evening,4h 14m,582,ATR 72,43376,120,Delayed,240
FL571,AirSial,MUX,SKZ,2025-10-30 06:56,Morning,2025-10-30 08:48,Morning,1h 5m,456,Airbus A321,10538,60,Delayed,280
SE195,AirBlue,KHI,PEW,2025-10-04 08:00,Morning,2025-10-04 11:14,Morning,2h 16m,368,Airbus A320,49397,15,Delayed,290
FL331,FlyJinnah,MUX,ISB,2025-10-12 09:37,Morning,2025-10-12 14:29,Afternoon,4h 32m,1087,Airbus A320,51780,60,Cancelled,257
PI540,AirBlue,SKZ,LYP,2025-10-16 19:57,Evening,2025-10-17 00:44,Night,1h 41m,1376,ATR 72,45040,0,On-Time,290
FL303,PIA,SKZ,KHI,2025-10-01 21:33,Night,2025-10-02 01:42,Night,3h 21m,587,ATR 72,13222,30,On-Time,240
AI889,FlyJinnah,LHE,KHI,2025-10-28 11:22,Morning,2025-10-28 13:44,Afternoon,3h 32m,1411,Boeing 737,10964,30,Cancelled,257
SE868,SereneAir,ISB,SKZ,2025-10-13 09:56,Morning,2025-10-13 13:25,Afternoon,4h 38m,552,Airbus A321,34510,0,Cancelled,244
AI836,PIA,MUX,LYP,2025-10-03 14:51,Afternoon,2025-10-03 18:57,Evening,4h 43m,1321,ATR 72,16974,120,Delayed,240
AI345,PIA,UET,ISB,2025-10-17 18:55,Evening,2025-10-17 20:18,Evening,3h 23m,1203,Boeing 737,42146,5,On-Time,240
AI267,AirSial,PEW,UET,2025-10-04 18:53,Evening,2025-10-04 22:27,Night,3h 50m,1428,Airbus A320,44638,30,Delayed,280
FL956,PIA,MUX,LYP,2025-10-03 04:43,Night,2025-10-03 09:29,Morning,4h 7m,1345,Airbus A321,13025,0,Delayed,240
AI304,AirSial,KHI,LYP,2025-10-19 06:33,Morning,2025-10-19 08:30,Morning,4h 7m,1271,Boeing 737,50612,15,Cancelled,280
AI709,AirBlue,LYP,LHE,2025-10-15 23:38,Night,2025-10-16 01:54,Night,4h 57m,798,ATR 72,36830,0,Cancelled,290
SE750,FlyJinnah,MUX,PEW,2025-10-16 03:22,Night,2025-10-16 06:28,Morning,2h 49m,1061,Airbus A321,50680,15,Delayed,257
PI634,AirBlue,LYP,MUX,2025-10-29 13:59,Afternoon,2025-10-29 16:10,Afternoon,3h 56m,785,Airbus A320,42999,0,Cancelled,290
AI607,AirBlue,ISB,SKZ,2025-10-27 02:58,Night,2025-10-27 07:31,Morning,4h 27m,1253,Airbus A320,40133,60,Cancelled,290
AI806,PIA,SKZ,LHE,2025-10-25 06:20,Morning,2025-10-25 08:11,Morning,3h 21m,619,ATR 72,39267,60,On-Time,240
AI727,SereneAir,SKZ,LYP,2025-10-25 11:39,Morning,2025-10-25 16:01,Afternoon,4h 25m,487,Boeing 737,52853,60,Cancelled,244
AI291,PIA,SKZ,MUX,2025-10-23 07:16,Morning,2025-10-23 12:14,Afternoon,3h 40m,586,Airbus A321,15015,120,Delayed,240
AI794,SereneAir,UET,SKZ,2025-10-27 11:49,Morning,2025-10-27 16:21,Afternoon,3h 50m,1445,Airbus A320,48411,120,Cancelled,244
AI899,AirBlue,LYP,SKZ,2025-10-24 07:37,Morning,2025-10-24 11:25,Morning,2h 5m,651,Boeing 737,44320,30,Cancelled,290
FL916,FlyJinnah,LYP,UET,2025-10-04 01:54,Night,2025-10-04 03:07,Night,2h 21m,536,Airbus A321,14428,120,On-Time,257
PI793,FlyJinnah,MUX,SKZ,2025-10-26 20:28,Evening,2025-10-26 22:56,Night,1h 22m,922,Airbus A320,52092,30,Cancelled,257
FL764,PIA,PEW,SKZ,2025-10-08 22:43,Night,2025-10-09 00:42,Night,4h 47m,1486,ATR 72,52229,120,On-Time,240
AI506,AirSial,LHE,PEW,2025-10-24 16:52,Afternoon,2025-10-24 21:15,Night,3h 37m,1010,Boeing 737,23275,120,On-Time,280
AI345,SereneAir,KHI,LHE,2025-10-06 07:19,Morning,2025-10-06 08:31,Morning,1h 53m,719,Boeing 737,44878,15,Cancelled,244
AI950,AirSial,LYP,ISB,2025-10-06 02:55,Night,2025-10-06 07:29,Morning,2h 24m,603,Airbus A321,20298,30,Cancelled,280
AI937,AirBlue,LYP,MUX,2025-10-07 14:49,Afternoon,2025-10-07 19:27,Evening,1h 8m,426,ATR 72,54131,30,Cancelled,290
SE704,FlyJinnah,LYP,SKZ,2025-10-16 07:10,Morning,2025-10-16 11:56,Morning,2h 33m,627,ATR 72,16358,60,On-Time,257
AI208,AirBlue,PEW,ISB,2025-10-10 13:46,Afternoon,2025-10-10 15:24,Afternoon,4h 4m,364,Airbus A321,13055,0,On-Time,290
SE266,AirBlue,PEW,ISB,2025-10-12 02:44,Night,2025-10-12 04:59,Night,3h 37m,939,Boeing 737,15344,120,Delayed,290
SE821,AirBlue,LYP,KHI,2025-10-13 23:39,Night,2025-10-14 04:27,Night,4h 11m,1059,ATR 72,13268,30,On-Time,290
FL933,SereneAir,UET,ISB,2025-10-03 04:58,Night,2025-10-03 07:02,Morning,1h 31m,1217,ATR 72,36538,60,On-Time,244
AI483,FlyJinnah,PEW,LYP,2025-10-21 07:32,Morning,2025-10-21 12:21,Afternoon,1h 44m,822,Airbus A320,10071,120,Cancelled,257
AI201,PIA,LHE,MUX,2025-10-17 11:24,Morning,2025-10-17 15:56,Afternoon,4h 45m,997,Boeing 737,36089,0,On-Time,240
FL197,AirBlue,PEW,LHE,2025-10-04 18:28,Evening,2025-10-04 20:03,Evening,2h 26m,738,ATR 72,21433,0,On-Time,290
PI493,FlyJinnah,KHI,MUX,2025-10-21 09:01,Morning,2025-10-21 10:14,Morning,2h 46m,823,Boeing 737,42104,120,Cancelled,257
SE125,AirBlue,KHI,UET,2025-10-23 07:19,Morning,2025-10-23 11:41,Morning,2h 46m,873,Airbus A320,13315,15,Delayed,290
SE926,AirSial,LYP,UET,2025-10-19 02:57,Night,2025-10-19 05:24,Morning,2h 57m,592,Airbus A321,11553,15,On-Time,280
PI869,AirBlue,MUX,LYP,2025-10-04 13:04,Afternoon,2025-10-04 17:40,Evening,1h 50m,916,ATR 72,17317,15,Cancelled,290
PI526,AirBlue,ISB,KHI,2025-10-24 12:16,Afternoon,2025-10-24 15:39,Afternoon,2h 18m,731,ATR 72,25892,0,Cancelled,290
PI457,PIA,KHI,LHE,2025-10-10 11:15,Morning,2025-10-10 14:39,Afternoon,3h 57m,1058,Boeing 737,45408,15,Cancelled,240
AI306,PIA,UET,KHI,2025-10-23 17:26,Evening,2025-10-23 22:24,Night,2h 27m,410,Boeing 737,33518,120,Cancelled,240
SE897,FlyJinnah,KHI,MUX,2025-10-15 03:02,Night,2025-10-15 06:43,Morning,2h 42m,1195,Airbus A321,42918,15,Cancelled,257
PI610,PIA,MUX,PEW,2025-10-11 01:58,Night,2025-10-11 03:48,Night,1h 16m,752,Airbus A321,21080,30,On-Time,240
FL888,SereneAir,LHE,MUX,2025-10-16 03:23,Night,2025-10-16 07:49,Morning,3h 11m,1046,ATR 72,42629,120,Cancelled,244
SE455,AirSial,LYP,LHE,2025-10-22 04:37,Night,2025-10-22 07:06,Morning,1h 36m,1432,Boeing 737,44839,15,Cancelled,280
AI333,AirSial,LHE,SKZ,2025-10-17 09:50,Morning,2025-10-17 11:32,Morning,4h 23m,389,Airbus A320,52072,60,Delayed,280
PI314,PIA,LHE,KHI,2025-10-20 22:56,Night,2025-10-21 02:20,Night,1h 56m,1204,Boeing 737,13597,15,Cancelled,240
AI201,SereneAir,PEW,KHI,2025-10-29 11:16,Morning,2025-10-29 12:40,Afternoon,3h 47m,882,Airbus A321,54853,30,On-Time,244
AI969,PIA,KHI,UET,2025-10-12 04:49,Night,2025-10-12 09:18,Morning,3h 15m,707,Boeing 737,51719,15,Delayed,240
AI923,FlyJinnah,SKZ,MUX,2025-10-11 05:00,Morning,2025-10-11 07:59,Morning,4h 22m,583,Airbus A321,16145,15,Delayed,257
AI238,AirBlue,KHI,PEW,2025-10-03 22:18,Night,2025-10-04 00:10,Night,4h 6m,685,Airbus A320,36480,5,Cancelled,290
PI754,AirSial,LHE,LYP,2025-10-03 07:30,Morning,2025-10-03 10:29,Morning,1h 34m,392,Airbus A321,22732,5,Delayed,280
AI716,FlyJinnah,SKZ,PEW,2025-10-14 00:15,Night,2025-10-14 04:46,Night,4h 57m,671,Airbus A321,23136,60,On-Time,257
PI188,PIA,LYP,SKZ,2025-10-12 23:27,Night,2025-10-13 01:39,Night,4h 1m,975,Airbus A321,51789,60,Cancelled,240
AI301,PIA,MUX,SKZ,2025-10-08 17:22,Evening,2025-10-08 18:22,Evening,2h 47m,493,Airbus A321,17010,5,Cancelled,240
SE899,SereneAir,LYP,ISB,2025-10-29 12:36,Afternoon,2025-10-29 15:13,Afternoon,3h 22m,992,Boeing 737,15189,15,On-Time,244
AI900,SereneAir,SKZ,ISB,2025-10-18 04:21,Night,2025-10-18 07:32,Morning,4h 30m,770,ATR 72,14393,15,On-Time,244
AI782,SereneAir,LYP,LHE,2025-10-12 15:16,Afternoon,2025-10-12 17:59,Evening,2h 38m,619,Airbus A321,40438,5,On-Time,244
FL367,AirSial,UET,KHI,2025-10-23 03:02,Night,2025-10-23 04:28,Night,3h 37m,1084,Airbus A321,41337,5,Cancelled,280
AI604,FlyJinnah,LHE,PEW,2025-10-06 14:57,Afternoon,2025-10-06 18:10,Evening,4h 25m,328,Boeing 737,29549,15,Cancelled,257
SE385,AirSial,LHE,MUX,2025-10-28 21:16,Night,2025-10-28 22:49,Night,3h 48m,337,Airbus A320,36598,0,Delayed,280
SE503,SereneAir,KHI,LHE,2025-10-19 16:15,Afternoon,2025-10-19 18:33,Evening,3h 52m,1077,Airbus A320,37303,15,Cancelled,244
AI750,PIA,ISB,LHE,2025-10-11 01:41,Night,2025-10-11 05:18,Morning,2h 23m,326,Airbus A320,52669,120,Cancelled,240
AI706,SereneAir,ISB,LYP,2025-10-07 13:53,Afternoon,2025-10-07 18:03,Evening,3h 25m,437,Airbus A321,11132,60,Cancelled,244
AI303,AirSial,UET,LYP,2025-10-05 06:50,Morning,2025-10-05 09:10,Morning,4h 42m,1097,Airbus A321,34462,60,Delayed,280
PI434,SereneAir,KHI,SKZ,2025-10-25 03:04,Night,2025-10-25 05:15,Morning,2h 42m,546,Airbus A320,38571,120,Delayed,244
SE294,AirBlue,UET,MUX,2025-10-07 06:33,Morning,2025-10-07 10:57,Morning,1h 54m,544,ATR 72,48908,120,Cancelled,290
FL968,AirBlue,PEW,KHI,2025-10-04 04:27,Night,2025-10-04 07:01,Morning,4h 51m,511,Boeing 737,17948,120,Delayed,290
PI691,AirBlue,ISB,KHI,2025-10-03 05:33,Morning,2025-10-03 07:00,Morning,2h 33m,540,Airbus A321,40679,0,On-Time,290
AI559,AirSial,MUX,KHI,2025-10-08 17:34,Evening,2025-10-08 18:42,Evening,1h 53m,1198,ATR 72,12754,15,Cancelled,280
AI593,FlyJinnah,SKZ,UET,2025-10-19 07:34,Morning,2025-10-19 10:28,Morning,2h 15m,887,Boeing 737,49392,5,Cancelled,257
AI996,AirBlue,MUX,UET,2025-10-20 00:29,Night,2025-10-20 02:37,Night,3h 1m,1138,ATR 72,46969,5,Delayed,290
FL190,SereneAir,PEW,KHI,2025-10-26 11:27,Morning,2025-10-26 14:43,Afternoon,4h 37m,567,Boeing 737,49407,30,Delayed,244
AI814,FlyJinnah,PEW,ISB,2025-10-09 03:43,Night,2025-10-09 07:29,Morning,3h 15m,554,ATR 72,37433,0,On-Time,257
SE665,SereneAir,MUX,LHE,2025-10-09 08:45,Morning,2025-10-09 13:31,Afternoon,4h 41m,907,ATR 72,48059,5,Delayed,244
FL348,FlyJinnah,KHI,LYP,2025-10-20 14:45,Afternoon,2025-10-20 19:11,Evening,2h 16m,392,ATR 72,16974,0,Cancelled,257
PI994,PIA,LHE,PEW,2025-10-22 04:03,Night,2025-10-22 05:37,Morning,3h 12m,718,Airbus A320,24931,30,On-Time,240
AI172,SereneAir,ISB,MUX,2025-10-14 21:31,Night,2025-10-15 00:58,Night,1h 32m,825,ATR 72,37232,0,Cancelled,244
PI758,SereneAir,KHI,LHE,2025-10-30 09:42,Morning,2025-10-30 11:04,Morning,4h 40m,968,Airbus A320,51285,60,Delayed,244
PI172,PIA,LYP,SKZ,2025-10-07 14:25,Afternoon,2025-10-07 17:51,Evening,3h 14m,397,Airbus A321,47541,60,Delayed,240
FL575,PIA,LYP,PEW,2025-10-13 11:59,Morning,2025-10-13 15:23,Afternoon,1h 17m,1223,Airbus A321,32770,120,Cancelled,240
PI275,AirSial,PEW,SKZ,2025-10-08 16:26,Afternoon,2025-10-08 20:19,Evening,4h 10m,731,Airbus A321,36593,30,On-Time,280
AI224,AirBlue,ISB,LYP,2025-10-11 13:04,Afternoon,2025-10-11 14:51,Afternoon,4h 32m,1350,Airbus A321,32937,5,On-Time,290
AI867,PIA,MUX,SKZ,2025-10-21 21:27,Night,2025-10-22 02:05,Night,4h 3m,803,Airbus A320,18126,30,Delayed,240
AI592,AirSial,PEW,SKZ,2025-10-23 23:37,Night,2025-10-24 02:17,Night,2h 31m,637,ATR 72,46657,5,Delayed,280
FL585,PIA,KHI,MUX,2025-10-14 19:52,Evening,2025-10-14 22:45,Night,3h 59m,742,Airbus A320,31262,15,On-Time,240
AI347,SereneAir,PEW,LYP,2025-10-02 05:00,Morning,2025-10-02 08:28,Morning,2h 46m,1323,ATR 72,19643,0,Cancelled,244
AI552,AirSial,MUX,PEW,2025-10-17 01:25,Night,2025-10-17 05:36,Morning,1h 49m,1042,Airbus A320,24977,120,On-Time,280
FL722,FlyJinnah,ISB,KHI,2025-10-27 19:36,Evening,2025-10-27 23:26,Night,2h 15m,1341,Airbus A320,32375,15,Cancelled,257
SE581,AirSial,ISB,MUX,2025-10-08 04:10,Night,2025-10-08 09:04,Morning,1h 15m,1311,Airbus A320,26411,30,On-Time,280
FL110,AirBlue,SKZ,UET,2025-10-16 23:05,Night,2025-10-17 00:40,Night,2h 8m,607,Airbus A320,47880,30,On-Time,290
SE173,SereneAir,MUX,ISB,2025-10-02 23:59,Night,2025-10-03 01:31,Night,1h 53m,1210,Airbus A320,35183,30,Delayed,244
SE714,AirBlue,KHI,PEW,2025-10-06 11:55,Morning,2025-10-06 15:55,Afternoon,4h 22m,945,Airbus A321,23055,60,Delayed,290
AI645,PIA,LYP,KHI,2025-10-05 17:19,Evening,2025-10-05 19:01,Evening,3h 51m,829,ATR 72,47710,30,On-Time,240
PI197,AirSial,PEW,ISB,2025-10-09 06:28,Morning,2025-10-09 07:42,Morning,3h 2m,1344,Airbus A320,30890,0,On-Time,280
AI310,AirBlue,LYP,SKZ,2025-10-02 02:51,Night,2025-10-02 03:59,Night,3h 11m,436,Boeing 737,36482,5,On-Time,290
FL926,PIA,UET,MUX,2025-10-20 06:50,Morning,2025-10-20 09:46,Morning,4h 51m,978,Airbus A320,33252,5,Delayed,240
SE344,SereneAir,ISB,LHE,2025-10-14 23:22,Night,2025-10-15 03:19,Night,1h 45m,1136,Airbus A321,37379,0,Delayed,244
AI859,SereneAir,KHI,SKZ,2025-10-11 07:15,Morning,2025-10-11 11:43,Morning,3h 41m,704,ATR 72,34286,120,Delayed,244
FL886,SereneAir,SKZ,LYP,2025-10-20 14:40,Afternoon,2025-10-20 17:56,Evening,2h 56m,449,Airbus A321,44441,60,Cancelled,244
AI873,SereneAir,PEW,UET,2025-10-16 12:24,Afternoon,2025-10-16 13:43,Afternoon,1h 4m,1289,Boeing 737,27480,120,Cancelled,244
FL644,AirSial,MUX,UET,2025-10-13 22:30,Night,2025-10-14 02:28,Night,1h 22m,1001,Boeing 737,38659,5,On-Time,280
SE712,AirBlue,KHI,LYP,2025-10-21 04:54,Night,2025-10-21 09:00,Morning,3h 37m,730,Airbus A321,54178,60,On-Time,290
AI296,AirSial,KHI,SKZ,2025-10-04 02:48,Night,2025-10-04 07:33,Morning,1h 16m,307,ATR 72,14301,0,Cancelled,280
FL460,FlyJinnah,ISB,SKZ,2025-10-18 17:29,Evening,2025-10-18 21:14,Night,2h 42m,767,ATR 72,33201,0,Cancelled,257
FL151,FlyJinnah,SKZ,PEW,2025-10-23 10:52,Morning,2025-10-23 12:36,Afternoon,4h 21m,346,Boeing 737,31376,60,Delayed,257
PI559,PIA,ISB,LYP,2025-10-18 18:31,Evening,2025-10-18 22:40,Night,3h 3m,561,Boeing 737,15301,60,Delayed,240
SE271,FlyJinnah,LYP,MUX,2025-10-04 19:01,Evening,2025-10-04 23:28,Night,3h 8m,903,Airbus A320,30987,60,On-Time,257
AI237,SereneAir,SKZ,LHE,2025-10-16 21:33,Night,2025-10-17 01:58,Night,2h 20m,1333,Boeing 737,47969,5,Cancelled,244
FL814,PIA,LHE,ISB,2025-10-30 21:37,Night,2025-10-30 22:55,Night,1h 42m,417,Airbus A320,32148,60,Delayed,240
FL666,AirBlue,LYP,PEW,2025-10-05 16:05,Afternoon,2025-10-05 18:28,Evening,3h 5m,1472,Airbus A320,43684,0,On-Time,290
AI288,AirBlue,MUX,KHI,2025-10-19 13:41,Afternoon,2025-10-19 18:00,Evening,3h 3m,1110,ATR 72,17912,60,Cancelled,290
AI180,FlyJinnah,SKZ,PEW,2025-10-12 13:31,Afternoon,2025-10-12 17:46,Evening,1h 1m,873,Boeing 737,52908,0,Delayed,257
PI525,PIA,KHI,LHE,2025-10-24 12:38,Afternoon,2025-10-24 16:28,Afternoon,3h 15m,435,Airbus A321,18369,60,Cancelled,240
AI552,PIA,LHE,PEW,2025-10-16 06:56,Morning,2025-10-16 09:08,Morning,3h 47m,1218,Airbus A320,11947,30,Delayed,240
AI346,PIA,PEW,UET,2025-10-17 03:21,Night,2025-10-17 06:38,Morning,4h 54m,873,Boeing 737,31008,120,Delayed,240
SE787,AirSial,PEW,MUX,2025-10-08 11:23,Morning,2025-10-08 13:33,Afternoon,1h 25m,1262,Airbus A320,33628,15,Cancelled,280
